Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","1993","1993","1000 USD","665","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","1994","1994","t","532","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","1994","1994","1000 USD","760","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","1995","1995","t","467","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","1995","1995","1000 USD","1012","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","1996","1996","t","263","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","1996","1996","1000 USD","377","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","1997","1997","t","447","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","1997","1997","1000 USD","777","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","1998","1998","t","402","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","1998","1998","1000 USD","527","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","1999","1999","t","171","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","1999","1999","1000 USD","180","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2000","2000","t","66","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2000","2000","1000 USD","55","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2001","2001","t","42","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2001","2001","1000 USD","67","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2002","2002","t","59","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2002","2002","1000 USD","78","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2003","2003","t","59","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2003","2003","1000 USD","70","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2004","2004","t","433","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2004","2004","1000 USD","577","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2005","2005","t","457","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2005","2005","1000 USD","431","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2006","2006","t","446","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2006","2006","1000 USD","513","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2007","2007","t","498","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2007","2007","1000 USD","642","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2008","2008","t","419","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2008","2008","1000 USD","636","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2009","2009","t","1109","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2009","2009","1000 USD","1324","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2010","2010","t","1275","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2010","2010","1000 USD","1694","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2011","2011","t","1420","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2011","2011","1000 USD","2151","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2012","2012","t","1448","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2012","2012","1000 USD","1785","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2013","2013","t","1633","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2013","2013","1000 USD","3771","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2014","2014","t","1556.62","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2014","2014","1000 USD","2657","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2015","2015","t","1327.65","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2015","2015","1000 USD","1811","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2016","2016","t","1399.21","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2016","2016","1000 USD","1703","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2017","2017","t","817.44","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2017","2017","1000 USD","1619","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2018","2018","t","1842.26","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2018","2018","1000 USD","3159","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2019","2019","t","5229.01","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2019","2019","1000 USD","14241","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2020","2020","t","999.16","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2020","2020","1000 USD","2103","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2021","2021","t","195.84","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2021","2021","1000 USD","1155","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22222.01","Whole milk, condensed","2022","2022","t","321.25","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22222.01","Whole milk, condensed","2022","2022","1000 USD","1202","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1961","1961","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1961","1961","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1962","1962","t","17","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1962","1962","1000 USD","17","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1963","1963","t","317","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1963","1963","1000 USD","278","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1964","1964","t","176","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1964","1964","1000 USD","175","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1965","1965","t","1092","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1965","1965","1000 USD","762","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1966","1966","t","1253","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1966","1966","1000 USD","840","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1967","1967","t","1584","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1967","1967","1000 USD","1135","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1968","1968","t","1972","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1968","1968","1000 USD","1109","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1969","1969","t","3204","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1969","1969","1000 USD","1173","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1970","1970","t","5081","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1970","1970","1000 USD","2142","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1971","1971","t","13782","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1971","1971","1000 USD","2226","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1972","1972","t","3471","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1972","1972","1000 USD","1440","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1973","1973","t","2779","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1973","1973","1000 USD","1801","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1974","1974","t","1058","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1974","1974","1000 USD","695","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1975","1975","t","34","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1975","1975","1000 USD","40","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1976","1976","t","52","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1976","1976","1000 USD","25","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1977","1977","t","14","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1977","1977","1000 USD","9","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1978","1978","t","88","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1978","1978","1000 USD","13","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1979","1979","t","5012","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1979","1979","1000 USD","2393","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1980","1980","t","900","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1980","1980","1000 USD","585","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1981","1981","t","44","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1981","1981","1000 USD","81","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1982","1982","t","867","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1982","1982","1000 USD","618","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1983","1983","t","12","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1983","1983","1000 USD","13","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1984","1984","t","685","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1984","1984","1000 USD","277","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1985","1985","t","115","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1985","1985","1000 USD","58","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1986","1986","t","1","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1986","1986","1000 USD","3","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1987","1987","t","20","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1987","1987","1000 USD","31","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1988","1988","t","983","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1988","1988","1000 USD","848","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1989","1989","t","2319","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1989","1989","1000 USD","1904","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1990","1990","t","4109","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1990","1990","1000 USD","3736","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1991","1991","t","1690","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1991","1991","1000 USD","1351","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1992","1992","t","2133","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1992","1992","1000 USD","1528","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1993","1993","t","2687","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1993","1993","1000 USD","3065","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1994","1994","t","2247","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1994","1994","1000 USD","2481","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1995","1995","t","2464","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1995","1995","1000 USD","3007","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1996","1996","t","251","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1996","1996","1000 USD","353","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1997","1997","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1997","1997","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1998","1998","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1998","1998","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","1999","1999","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","1999","1999","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2000","2000","t","114","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2000","2000","1000 USD","88","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2001","2001","t","8","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2001","2001","1000 USD","14","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2002","2002","t","14","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2002","2002","1000 USD","24","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2003","2003","t","5","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2003","2003","1000 USD","9","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2004","2004","t","2","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2004","2004","1000 USD","6","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2005","2005","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2005","2005","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2006","2006","t","8","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2006","2006","1000 USD","32","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2007","2007","t","130","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2007","2007","1000 USD","376","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2008","2008","t","491","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2008","2008","1000 USD","1679","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2009","2009","t","41","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2009","2009","1000 USD","168","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2010","2010","t","45","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2010","2010","1000 USD","184","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2011","2011","t","309","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2011","2011","1000 USD","1299","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2012","2012","t","77","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2012","2012","1000 USD","266","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2013","2013","t","111","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2013","2013","1000 USD","366","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2014","2014","t","60.8","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2014","2014","1000 USD","261","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2015","2015","t","167.6","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2015","2015","1000 USD","418","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2016","2016","t","60.41","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2016","2016","1000 USD","198","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2017","2017","t","69.45","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2017","2017","1000 USD","230","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2018","2018","t","62.13","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2018","2018","1000 USD","273","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2019","2019","t","60.01","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2019","2019","1000 USD","221","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2020","2020","t","118.83","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2020","2020","1000 USD","379","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2021","2021","t","379.81","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2021","2021","1000 USD","809","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22221.01","Whole milk, evaporated","2022","2022","t","1165.24","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22221.01","Whole milk, evaporated","2022","2022","1000 USD","2378","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.02","Yoghurt, with additives","1961","1961","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.02","Yoghurt, with additives","1961","1961","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.02","Yoghurt, with additives","1962","1962","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.02","Yoghurt, with additives","1962","1962","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.02","Yoghurt, with additives","1963","1963","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.02","Yoghurt, with additives","1963","1963","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.02","Yoghurt, with additives","1964","1964","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.02","Yoghurt, with additives","1964","1964","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.02","Yoghurt, with additives","1965","1965","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.02","Yoghurt, with additives","1965","1965","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.02","Yoghurt, with additives","1966","1966","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.02","Yoghurt, with additives","1966","1966","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.02","Yoghurt, with additives","1967","1967","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.02","Yoghurt, with additives","1967","1967","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.02","Yoghurt, with additives","1968","1968","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.02","Yoghurt, with additives","1968","1968","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.02","Yoghurt, with additives","1969","1969","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.02","Yoghurt, with additives","1969","1969","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.02","Yoghurt, with additives","1970","1970","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.02","Yoghurt, with additives","1970","1970","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.02","Yoghurt, with additives","1971","1971","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.02","Yoghurt, with additives","1971","1971","1000 USD","0","A","Official figure",""
